CAND_ELECTION_YR,CMTE_PTY_AFFILIATION,CAND_OFFICE,STATE,TRANSACTION_AMT
2006,dem,H,PA,800.0
2006,dem,H,NY,29180.04
2006,dem,H,NV,19536.53
2006,dem,H,NC,1000.0
2006,dem,H,MN,500.0
2006,dem,H,MD,14931.730000000001
2006,dem,H,LA,777065.2899999999
2006,dem,H,KY,2156.3999999999996
2006,dem,H,IL,94581.08
2006,dem,H,ID,872.0
2006,dem,H,GA,251276.43999999994
2006,dem,H,FL,22700.579999999994
2006,dem,H,DE,24495.04
2006,dem,H,DC,109681.43000000002
2006,dem,H,OH,1610.0
2006,REP,S,WI,199262.25
2006,REP,S,WA,8560879.21
2006,REP,S,VT,4713479.37
2006,REP,S,IN,2117772.75
2006,REP,S,IL,1427050.29
2006,REP,S,ID,2826.0
2006,REP,S,IA,142685.84
2006,REP,S,HI,140.2
2006,REP,S,GA,792588.45
2006,REP,S,FL,3752300.2599999993
2006,REP,S,DE,1771635.34
2006,REP,S,DC,8664218.139999999
2006,REP,S,CT,231893.97
2006,REP,S,CO,219621.63
2006,REP,S,CA,2611901.27
2006,REP,S,AZ,6422360.25
2006,REP,S,KS,503658.76999999996
2006,REP,S,AR,10533.0
2006,REP,S,AK,14346.0
2006,REP,H,ZZ,5277.34
2006,REP,H,WY,458431.33
2006,REP,H,WV,1274743.2100000007
2006,REP,H,WI,5601347.190000021
2006,REP,H,WA,6441086.310000009
2006,REP,H,VT,526413.9900000005
2006,REP,H,VA,72462545.30000015
2006,REP,H,UT,4626360.159999997
2006,REP,H,TX,38333469.92000017
2006,REP,H,TN,4400920.299999992
2006,REP,H,ST,250.0
2006,REP,H,SD,269189.8900000003
2006,REP,S,AL,50542.0
2006,REP,H,RO,245.42
2006,REP,S,KY,308592.63
2006,REP,S,MA,626756.0700000001
2006,REP,S,VI,10720.0
2006,REP,S,VA,59658851.230000004
2006,REP,S,UT,2752024.5
2006,REP,S,TX,25233919.91
2006,REP,S,TN,2548365.23
2006,REP,S,SD,3961.0
2006,REP,S,SC,91421.31
2006,REP,S,RI,1386491.3199999998
2006,REP,S,PR,1113.43
2006,REP,S,PA,1634539.1400000001
2006,REP,S,OR,174937.82
2006,REP,S,OK,22741.6
2006,REP,S,OH,2708107.27
2006,REP,S,LA,95276.62
2006,REP,S,NY,3542120.49
2006,REP,S,NM,348661.85
2006,REP,S,NJ,3749914.8200000003
2006,REP,S,NH,1104930.9
2006,REP,S,NE,2813835.5
2006,REP,S,ND,101353.0
2006,REP,S,NC,95310.04
2006,REP,S,MT,45806.0
2006,REP,S,MS,1115677.99
2006,REP,S,MO,3187843.92
2006,REP,S,MN,1197764.01
2006,REP,S,MI,3339904.4000000004
2006,REP,S,ME,2324545.36
2006,REP,S,MD,7725349.27
2006,REP,S,NV,3075397.74
2006,IND,S,MI,259.0
2006,dem,H,TN,5455.7300000000005
2006,IND,S,MD,48972.0
2006,DEM,S,MS,64042.0
2006,DEM,S,MO,3127427.1500000088
2006,DEM,S,MN,12165529.069999998
2006,DEM,S,MI,4920955.76
2006,DEM,S,ME,177639.41
2006,DEM,S,MD,4619162.440000001
2006,DEM,S,MA,1334395.9100000004
2006,DEM,S,LA,293773.63999999996
2006,DEM,S,KY,334371.58999999997
2006,DEM,S,KS,110137.35999999999
2006,DEM,S,IN,37298.26
2006,DEM,S,IL,6424392.719999996
2006,DEM,S,ID,6256.0
2006,DEM,S,IA,85234.54000000001
2006,DEM,S,HI,843234.0
2006,DEM,S,GA,12360598.790000001
2006,DEM,S,FL,1046264.7600000001
2006,DEM,S,DE,1087365.83
2006,DEM,S,DC,35449899.69999999
2006,DEM,S,CT,16941743.47
2006,DEM,S,CO,13832648.19
2006,DEM,S,CA,5119065.549999999
2006,DEM,S,AZ,3746461.26
2006,DEM,S,AR,231991.02000000002
2006,DEM,S,AL,255198.32
2006,DEM,S,AK,539.0
2006,DEM,H,ZZ,15975.98
2006,DEM,S,MT,1480673.5
2006,DEM,S,NC,585947.06
2006,DEM,S,ND,1766284.01
2006,DEM,S,NE,1232913.52
2006,DFL,H,CT,352.45
2006,DFL,H,CO,52352.26000000001
2006,DFL,H,CA,45764.340000000004
2006,DFL,H,AZ,1984.9
2006,DFL,H,AL,647.3
2006,DEM,S,ZZ,21775.0
2006,DEM,S,WY,104950.0
2006,DEM,S,WV,58123.0
2006,DEM,S,WI,3752632.88
2006,DEM,S,WA,5818355.4799999995
2006,DEM,S,VT,4184.0
2006,DEM,S,VA,35956136.61000001
2006,DEM,S,UT,953906.96
2006,DEM,H,WY,543720.0100000002
2006,DEM,S,TX,967951.7
2006,DEM,S,SD,226798.46
2006,DEM,S,SC,65791.19000000002
2006,DEM,S,RI,2522391.6399999997
2006,DEM,S,PR,1248.7
2006,DEM,S,PA,23508025.46
2006,DEM,S,OR,461425.0
2006,DEM,S,OK,47063.07
2006,DEM,S,OH,2595699.3600000003
2006,DEM,S,NY,10008011.19
2006,DEM,S,NV,918242.11
2006,DEM,S,NM,654548.21
2006,DEM,S,NJ,11949107.95
2006,DEM,S,NH,84216.7
2006,DEM,S,TN,5948307.680000001
2006,DEM,H,WV,1481038.9600000023
2006,DEM,H,WI,1439243.96
2006,DEM,H,WA,5297520.059999998
2006,DEM,H,LA,2571222.519999997
2006,DEM,H,KY,1598216.0700000005
2006,DEM,H,KS,1416077.89
2006,DEM,H,IN,3970409.3200000003
2006,DEM,H,IL,18467462.07000009
2006,DEM,H,ID,421285.6199999995
2006,DEM,H,HI,3424715.800000011
2006,DEM,H,GU,64895.28
2006,DEM,H,GA,8111748.750000005
2006,DEM,H,FL,10329861.579999968
2006,DEM,H,DE,1696040.810000001
2006,DEM,H,DC,58290146.73000028
2006,DEM,H,CT,5918456.8100000145
2006,DEM,H,MA,4911699.160000007
2006,DEM,H,CO,14004830.969999995
2006,DEM,H,AZ,4059275.5800000117
2006,DEM,H,AS,17440.52
2006,DEM,H,AR,1577373.2899999984
2006,DEM,H,AL,1259735.0699999996
2006,DEM,H,AK,168576.9199999999
2006,DEM,H,??,26.0
2006,CON,S,UT,20203.0
2006,CON,H,VA,1902.66
2006,CON,H,UT,29753.169999999995
2006,CON,H,NY,101975.17
2006,CON,H,NJ,1135.6100000000001
2006,CON,H,IN,5745.5
2006,IND,S,ME,3917.0
2006,DEM,H,CA,29291834.76999976
2006,DFL,H,DC,1093681.45
2006,DEM,H,MD,7580359.890000027
2006,DEM,H,MI,2811586.5400000024
2006,DEM,H,VT,572722.5399999984
2006,DEM,H,VI,151349.88
2006,DEM,H,VA,35180532.52999992
2006,DEM,H,UT,1393125.9499999997
2006,DEM,H,TX,12037594.359999929
2006,DEM,H,TN,11509053.020000031
2006,DEM,H,SD,1446374.0799999994
2006,DEM,H,SC,399780.8300000001
2006,DEM,H,RI,1146380.9299999985
2006,DEM,H,QC,1364.26
2006,DEM,H,PR,46138.490000000005
2006,DEM,H,PA,15780213.729999978
2006,DEM,H,OR,1815717.9399999985
2006,DEM,H,ME,586629.5500000004
2006,DEM,H,OK,1018529.9399999995
2006,DEM,H,NY,22779996.08000003
2006,DEM,H,NV,2173184.3000000007
2006,DEM,H,NM,1191167.5399999984
2006,DEM,H,NJ,7183164.0800000215
2006,DEM,H,NH,1139264.8999999994
2006,DEM,H,NE,1112294.8900000006
2006,DEM,H,ND,686779.0
2006,DEM,H,NC,3370058.7400000053
2006,DEM,H,MT,457670.6900000001
2006,DEM,H,MS,1433627.6700000009
2006,DEM,H,MP,4456.739999999999
2006,DEM,H,MO,2995073.23
2006,DEM,H,MN,3891820.9700000104
2006,DEM,H,OH,6908084.070000024
2006,DFL,H,FL,2983.3
2006,DEM,H,IA,2743330.9800000023
2006,DFL,H,IA,1765.81
2006,IND,H,ME,39729.0
2006,IND,H,MD,26787.23
2006,IND,H,MA,43927.15000000002
2006,IND,H,KY,533.0
2006,IND,H,IN,763.11
2006,IND,H,IL,111273.77
2006,IND,H,IA,147063.68
2006,IND,H,GA,2462.0
2006,IND,H,FL,3811.13
2006,IND,H,DE,314.5
2006,IND,H,DC,3146.83
2006,IND,H,CT,17685.4
2006,IND,H,CA,26700.960000000003
2006,IND,H,AZ,20382.239999999998
2006,IND,H,AL,250.0
2006,GRE,S,WI,40126.82
2006,GRE,S,WA,77771.0
2006,GRE,S,TX,1290.0
2006,GRE,S,PA,1412.0
2006,GRE,S,NY,54542.0
2006,GRE,S,NJ,1209.0
2006,GRE,S,NE,100.0
2006,GRE,S,MN,8262.0
2006,GRE,S,MI,5501.0
2006,GRE,S,IL,1052.0
2006,GRE,S,FL,1195.0
2006,GRE,S,DC,547.0
2006,IND,H,MI,1000.0
2006,IND,H,MN,232117.43000000005
2006,IND,H,MO,500.0
2006,IND,H,NC,4289.94
2006,DFL,H,GA,4307.78
2006,IND,S,MA,2841.0
2006,IND,S,IN,54151.0
2006,IND,S,IL,7541.0
2006,IND,S,IA,2704.0
2006,IND,S,FL,1081.0
2006,IND,S,DC,901113.35
2006,IND,S,CT,18447.0
2006,IND,S,CA,33041.7
2006,IND,S,AZ,18415.559999999998
2006,IND,H,ZZ,3000.0
2006,IND,H,WI,5726.0
2006,IND,H,WA,40213.49
2006,GRE,S,CT,2624.0
2006,IND,H,VI,390981.3399999999
2006,IND,H,TX,48203.909999999996
2006,IND,H,TN,185423.82999999996
2006,IND,H,RI,146122.04000000004
2006,IND,H,PR,5119.12
2006,IND,H,PA,13094.649999999998
2006,IND,H,OR,958.0
2006,IND,H,OK,6791.05
2006,IND,H,OH,29743.5
2006,IND,H,NY,1947.1399999999999
2006,IND,H,NV,804.7
2006,IND,H,NJ,28316.0
2006,IND,H,NH,2446.7799999999997
2006,IND,H,NE,608.0
2006,IND,H,VA,21688.219999999998
2006,GRE,S,CA,54378.0
2006,IND,H,VT,9517.22
2006,GRE,H,WV,202.0
2006,Dem,H,IL,4309.9
2006,Dem,H,IA,754.0
2006,Dem,H,FL,22898.66
2006,Dem,H,DE,15140.729999999998
2006,Dem,H,DC,55795.25000000001
2006,Dem,H,CT,1050.48
2006,Dem,H,CA,24081.670000000024
2006,DFL,H,WI,8821.59
2006,DFL,H,WA,5259.549999999999
2006,DFL,H,VA,31833.840000000004
2006,DFL,H,UT,19737.6
2006,DFL,H,UK,279.0
2006,DFL,H,TX,54960.11
2006,Dem,H,IN,99.99
2006,DFL,H,TN,236308.40999999997
2006,DFL,H,OR,335.26
2006,DFL,H,OH,19045.699999999997
2006,DFL,H,NY,7228.400000000001
2006,DFL,H,NV,882.0
2006,DFL,H,NJ,12917.960000000001
2006,DFL,H,NE,858.5999999999999
2006,DFL,H,MO,18080.90000000001
2006,DFL,H,MN,2330059.750000003
2006,DFL,H,MD,190840.78000000003
2006,DFL,H,MA,10206.810000000003
2006,DFL,H,LA,609.75
2006,GRE,S,AZ,1284.0
2006,DFL,H,IL,95476.31000000004
2006,DFL,H,PA,7701.8099999999995
2006,Dem,H,MA,5325.32
2006,DFL,H,KY,2531.8799999999997
2006,Dem,H,NE,1358.13
2006,GRE,H,VA,43472.44
2006,Dem,H,MD,17910.730000000003
2006,GRE,H,VI,800.0
2006,GRE,H,TX,1100.0
2006,GRE,H,NY,346.51
2006,GRE,H,NM,1697.71
2006,GRE,H,NE,181.6
2006,GRE,H,MO,830.0
2006,GRE,H,MN,6037.08
2006,GRE,H,MD,14464.85
2006,GRE,H,MA,1309.9
2006,GRE,H,LA,30.0
2006,GRE,H,IN,705.0
2006,GRE,H,IL,3878.66
2006,GRE,H,NJ,1500.0
2006,GRE,H,DC,1972.2
2006,GRE,H,DE,31462.660000000003
2006,Dem,H,OH,105.0
2006,Dem,H,PA,37174.02000000001
2006,Dem,H,TX,5230.46
2006,Dem,H,NY,24046.300000000007
2006,Dem,H,WA,287.8
2006,Dem,H,VA,150537.74
2006,GRE,H,AL,466.11
2006,GRE,H,AZ,1815.1
2006,GRE,H,CA,149475.6
2006,GRE,H,CT,2223.2200000000003
2006,Dem,H,NJ,902106.5200000006
2006,FRE,H,NY,1230.0
2008,R,H,DC,312757.46
2008,R,H,DE,493.98
2008,R,H,FL,2136.43
2008,R,H,GA,1798.79
2008,R,H,IA,2496.95
2008,R,H,CT,10384.519999999999
2008,R,H,IL,113101.73000000004
2008,R,H,IN,9359.09
2008,R,H,KY,1572.7399999999998
2008,R,H,MA,900.0
2008,R,H,NY,377244.53999999986
2008,R,H,MI,205.1
2008,R,H,MN,1556.46
2008,R,H,NJ,1385.49
2008,R,H,PA,12789.67
2008,R,H,SC,6975.0
2008,R,H,TN,549.67
2008,R,H,CA,2639.7400000000002
2008,R,H,VA,140345.82
2008,R,H,TX,1395.0
2008,R,H,UT,3561.6700000000005
2008,R,H,MD,155399.11000000002
2008,R,H,AZ,25424.55
2008,NPA,H,CA,375.0
2008,PIP,H,PR,12372.0
2008,NNE,H,DC,1461920.31
2008,NNE,H,DE,3352.250000000001
2008,NNE,H,MA,1490.0600000000004
2008,NNE,H,MD,459872.1600000002
2008,NNE,H,NE,834.5
2008,NNE,H,NJ,3468.4900000000002
2008,NNE,H,NY,730.0
2008,NNE,H,TX,4799.529999999999
2008,NNE,H,UT,603.03
2008,NNE,H,VA,6092.96
2008,NNE,P,NH,19.99
2008,NNE,P,PA,217.98
2008,REP,H,AA,493.5
2008,NPA,H,FL,30846.640000000003
2008,NPA,H,NC,780.2
2008,NPA,H,TX,925.6500000000001
2008,NPA,H,WA,332.25
2008,OTH,H,DC,3317.959999999999
2008,OTH,H,NH,514.01
2008,OTH,H,NY,8410.14
2008,OTH,H,TX,1301.0
2008,OTH,S,FL,832.0
2008,OTH,S,GA,1085.0
2008,R,H,AL,250.0
2008,REP,H,AE,28034.190000000002
2008,REP,H,GA,8048924.140000017
2008,REP,H,AL,5432782.920000001
2008,REP,H,MS,2262202.4200000037
2008,REP,H,MT,403560.64999999997
2008,REP,H,NC,5091404.77000001
2008,REP,H,ND,455736.9099999999
2008,REP,H,NE,1749135.1500000004
2008,REP,H,NH,4415296.110000001
2008,REP,H,NJ,18975894.80000006
2008,REP,H,NM,1992518.2200000014
2008,REP,H,NV,2917569.9499999997
2008,REP,H,NY,10102477.270000005
2008,REP,H,MP,57569.0
2008,REP,H,O,1722.5
2008,REP,H,OK,1607068.520000001
2008,REP,H,ON,717.0
2008,REP,H,OR,1675318.8499999999
2008,REP,H,PA,18124449.90000003
2008,REP,H,PR,452208.34999999986
2008,REP,H,QC,12761.169999999998
2008,REP,H,RI,35515.92
2008,NNE,H,CT,4350.87
2008,REP,H,RM,801.52
2008,REP,H,SC,3274488.000000006
2008,REP,H,OH,19557852.28000005
2008,REP,H,MO,8117938.900000025
2008,REP,H,MN,6181959.470000013
2008,REP,H,MI,4469442.25999999
2008,REP,H,AP,2870.0
2008,REP,H,AR,240064.9900000003
2008,REP,H,AS,45227.329999999994
2008,REP,H,AZ,6551914.560000027
2008,REP,H,BC,203.76
2008,REP,H,CA,27431070.709999926
2008,REP,H,CO,4647448.879999993
2008,REP,H,CT,2727771.2000000034
2008,REP,H,DC,54917282.020000175
2008,REP,H,DE,3341064.5700000096
2008,REP,H,FL,19521481.720000047
2008,REP,H,GU,686.0
2008,REP,H,HI,45740.83
2008,REP,H,IA,3193519.0300000007
2008,REP,H,ID,1285689.909999999
2008,REP,H,IL,20474827.399999965
2008,REP,H,IN,4258903.760000002
2008,REP,H,KS,1694283.789999999
2008,REP,H,KY,3119992.859999999
2008,REP,H,LA,7799326.860000013
2008,REP,H,MA,2074197.0099999984
2008,REP,H,MD,13589459.670000004
2008,REP,H,ME,941124.3799999997
2008,REP,H,AK,2176988.4
2008,NNE,H,CO,16181.48
2008,LIB,H,NC,13.0
2008,NNE,H,AZ,2761.5
2008,LIB,H,AK,791.0
2008,LIB,H,AZ,274.0
2008,LIB,H,CA,1633.0
2008,LIB,H,CO,294.0
2008,LIB,H,CT,630.0
2008,LIB,H,DC,910.0
2008,LIB,H,FL,352.0
2008,LIB,H,GA,5810.0
2008,LIB,H,IL,7187.0
2008,LIB,H,IN,12690.0
2008,LBT,H,WA,2399.0
2008,LIB,H,KY,11366.0
2008,LIB,H,ME,2.0
2008,LIB,H,MI,638.0
2008,LIB,H,MN,7177.0
2008,LIB,H,MO,3424.0
2008,LIB,H,NH,323.0
2008,LIB,H,NJ,103.0
2008,LIB,H,NY,155.0
2008,LIB,H,OH,1307.0
2008,LIB,H,TN,906.0
2008,LIB,H,TX,36321.0
2008,LIB,H,MA,394.0
2008,LIB,H,UT,199.0
2008,IND,S,WA,596.0
2008,IND,S,TX,84.0
2008,REP,H,SD,470563.41000000003
2008,IND,P,VT,10046.019999999999
2008,IND,P,WA,175226.94999999998
2008,IND,P,WI,98043.95999999999
2008,IND,P,WV,14581.8
2008,IND,P,WY,7872.959999999999
2008,IND,P,ZZ,749.7
2008,IND,S,AZ,139.0
2008,IND,S,CA,2283.0
2008,IND,S,CO,1236.0
2008,IND,S,UT,60.0
2008,IND,S,DC,15414.0
2008,IND,S,ID,19401.0
2008,IND,S,IL,8728.0
2008,IND,S,MA,517.0
2008,IND,S,MD,553.0
2008,IND,S,ME,32686.0
2008,IND,S,MN,155417.0
2008,IND,S,MT,2300.0
2008,IND,S,NH,350.0
2008,IND,S,OR,67139.0
2008,IND,S,PA,2400.0
2008,IND,S,DE,915.0
2008,LIB,H,VA,715.0
2008,LIB,H,WA,216.0
2008,LIB,P,AK,500.0
2008,LIB,P,NY,47347.17
2008,LIB,P,OH,4004.58
2008,LIB,P,OK,22418.06
2008,LIB,P,OR,205211.94000000003
2008,LIB,P,PA,33125.469999999994
2008,LIB,P,SC,6707.24
2008,LIB,P,SD,17064.0
2008,LIB,P,TN,11002.190000000004
2008,LIB,P,TX,402390.38
2008,LIB,P,UT,2791.93
2008,LIB,P,NV,23823.550000000003
2008,LIB,P,VA,297061.1500000001
2008,LIB,P,WI,831.36
2008,LIB,P,WV,8111.17
2008,LIB,S,FL,2151.0
2008,LIB,S,GA,7137.0
2008,LIB,S,MA,156.0
2008,LIB,S,OH,5365.0
2008,LIB,S,PA,1460.0
2008,LIB,S,TN,278.0
2008,LIB,S,TX,1428.0
2008,LIB,S,VA,34814.0
2008,LIB,P,WA,25449.690000000006
2008,LIB,P,NM,768.0
2008,LIB,P,NJ,4730.39
2008,LIB,P,NH,12982.58
2008,LIB,P,AL,17577.32
2008,LIB,P,AR,356.86
2008,LIB,P,AZ,22714.12
2008,LIB,P,CA,154317.32000000004
2008,LIB,P,CO,33073.13
2008,LIB,P,CT,7853.05
2008,LIB,P,DC,62784.91
2008,LIB,P,DE,14996.28
2008,LIB,P,FL,28691.63
2008,LIB,P,GA,565245.0600000003
2008,LIB,P,HI,13757.23
2008,LIB,P,IL,40130.63999999999
2008,LIB,P,IN,736.04
2008,LIB,P,KS,50.76
2008,LIB,P,KY,13267.75
2008,LIB,P,LA,500.0
2008,LIB,P,MA,65685.41
2008,LIB,P,MD,55914.829999999994
2008,LIB,P,ME,10000.0
2008,LIB,P,MI,2775.46
2008,LIB,P,MN,19138.99
2008,LIB,P,MO,20046.370000000003
2008,LIB,P,NC,3514.75
2008,NNE,H,CA,249.83
2008,REP,H,TN,5335732.030000005
2008,REP,S,VA,47908810.41
2008,REP,H,UT,4224829.840000001
2008,Rep,H,CO,273.74
2008,Rep,H,DC,231638.9299999999
2008,Rep,H,FL,12772.03
2008,Rep,H,GA,615292.7700000003
2008,Rep,H,IL,59613.049999999974
2008,Rep,H,IN,1067.72
2008,Rep,H,MD,1635.8699999999997
2008,Rep,H,MI,408599.14
2008,Rep,H,MN,4847.13
2008,Rep,H,NC,1401.17
2008,Rep,H,CA,261987.34999999992
2008,Rep,H,NH,74557.78
2008,Rep,H,NV,471.0
2008,Rep,H,NY,3314.13
2008,Rep,H,OH,11367.88
2008,Rep,H,PA,267391.70000000007
2008,Rep,H,TN,230092.54000000004
2008,Rep,H,TX,2450.06
2008,Rep,H,UT,50926.37000000001
2008,Rep,H,VA,217785.03
2008,Rep,H,WA,5128.57
2008,Rep,H,WI,229.95
2008,Rep,H,NJ,85527.35
2008,Rep,H,AZ,2118.91
2008,Rep,H,AL,871.2
2008,REP,S,ZZ,764.88
2008,REP,S,ND,4862.0
2008,REP,S,NE,3372272.17
2008,REP,S,NH,3012056.68
2008,REP,S,NJ,2555532.1000000006
2008,REP,S,NM,2600059.88
2008,REP,S,NV,200155.44
2008,REP,S,NY,1053220.08
2008,REP,S,OH,533064.45
2008,REP,S,OK,1261738.21
2008,REP,S,OR,445531.03
2008,REP,S,PA,292974.87
2008,REP,S,RI,986.0
2008,REP,S,SC,338857.0
2008,REP,S,SD,526131.34
2008,REP,S,TN,3432859.7600000002
2008,REP,S,TX,19276144.810000002
2008,REP,S,UT,692050.0
2008,IND,P,VA,355755.5700000001
2008,REP,S,VT,451122.0
2008,REP,S,WA,247629.02
2008,REP,S,WI,266275.58999999997
2008,REP,S,WV,105484.2
2008,REP,S,WY,485864.0
2008,TLP,H,AZ,489.0
2008,REP,S,NC,4671518.569999999
2008,TLP,H,FL,33996.0
2008,UNK,H,AS,8085.0
2008,dem,H,IL,1500.0
2008,dem,H,LA,246577.44000000003
2008,dem,H,MN,700.0
2008,dem,H,NV,1897.6
2008,dem,H,TX,7807.62
2008,rep,H,AZ,117120.87000000001
2008,rep,H,CA,62.12
2008,rep,H,IN,33270.02
2008,rep,H,MN,42322.200000000004
2008,rep,H,UT,944.9300000000002
2008,dem,H,GA,2591.6
2008,rep,H,WI,8990.85
2008,rep,P,CO,7031.09
2008,rep,P,DC,75276.29000000001
2008,rep,P,IA,25707.730000000003
2008,rep,P,MD,15213.380000000001
2008,rep,P,NH,2833.52
2008,rep,P,NJ,500.0
2008,rep,P,NY,2042.4
2008,rep,P,SC,25000.0
2008,rep,P,TX,8094.43
2008,rep,P,VA,230922.68
2008,rep,P,AZ,4834.73
2008,dem,H,DC,1165.6200000000001
2008,UNK,H,ZZ,2944.0
2008,UNK,H,WI,345.97
2008,UNK,H,AZ,1825.0
2008,UNK,H,CA,479354.2499999996
2008,UNK,H,CO,17081.95
2008,UNK,H,CT,3500.0
2008,UNK,H,DC,61962.77
2008,UNK,H,FL,1166.53
2008,UNK,H,HI,300.0
2008,UNK,H,IA,243.0
2008,UNK,H,IL,2586.3599999999997
2008,UNK,H,LA,500.0
2008,UNK,H,MA,410.8
2008,UNK,H,ND,75.0
2008,UNK,H,NE,25.0
2008,UNK,H,NJ,1024.81
2008,UNK,H,NV,8000.0
2008,UNK,H,NY,10493.689999999999
2008,UNK,H,OH,668.07
2008,UNK,H,OK,2367.64
2008,UNK,H,PA,6136.7
2008,UNK,H,TN,412.05
2008,UNK,H,TX,43735.71
2008,UNK,H,VA,977.55
2008,UNK,H,WA,18785.57
2008,TLP,H,WI,2274.0
2008,REP,H,TX,26671333.269999843
2008,REP,S,MT,92773.0
2008,REP,S,MO,1655748.09
2008,REP,P,IA,10115333.710000027
2008,REP,P,ID,170955.69999999995
2008,REP,P,IL,5871616.909999999
2008,REP,P,IN,3165625.7499999995
2008,REP,P,JA,1960.9800000000002
2008,REP,P,KL,2634.49
2008,REP,P,KS,6567280.279999998
2008,REP,P,KY,386799.3500000003
2008,REP,P,LA,354817.82000000007
2008,REP,P,MA,23663108.970000118
2008,REP,P,HI,31570.37
2008,REP,P,MB,14250.0
2008,REP,P,ME,135629.75999999995
2008,REP,P,MI,4149518.7599999914
2008,REP,P,MN,9719193.91
2008,REP,P,MO,2565708.9100000006
2008,REP,P,MS,471744.46
2008,REP,P,MT,202342.31000000003
2008,REP,P,NC,3359751.540000004
2008,REP,P,ND,37466.020000000004
2008,REP,P,NE,385301.66000000003
2008,REP,P,NH,12084813.480000032
2008,REP,P,MD,136008151.9800003
2008,REP,P,GU,4600.0
2008,REP,P,GA,6082885.1799999885
2008,REP,P,FL,46599181.930000074
2008,REP,H,VA,72861700.54000014
2008,REP,H,VI,202.0
2008,REP,H,VT,804090.95
2008,REP,H,WA,5291588.620000004
2008,REP,H,WI,2631754.8299999987
2008,REP,H,WV,682600.9999999997
2008,REP,H,WY,647641.3700000003
2008,REP,H,ZZ,20497.320000000003
2008,REP,P,99,1991.21
2008,REP,P,AA,5013.879999999999
2008,REP,P,AB,585.0
2008,REP,P,AK,388728.8999999998
2008,REP,P,AL,1843042.479999999
2008,REP,P,AR,2354390.3899999997
2008,REP,P,AZ,20325169.78999995
2008,REP,P,BC,3481.66
2008,REP,P,CA,26926474.42999998
2008,REP,P,CH,1262.7
2008,REP,P,CO,3995377.419999999
2008,REP,P,CT,1412711.8100000015
2008,REP,P,DC,20057721.489999987
2008,REP,P,DE,545239.24
2008,REP,P,FF,154608.44
2008,REP,P,NJ,17299952.56
2008,REP,S,MS,2381159.18
2008,REP,P,NM,2710996.5900000003
2008,REP,P,NV,1826229.550000002
2008,REP,S,AR,21401.760000000002
2008,REP,S,AZ,1210578.59
2008,REP,S,CA,4405811.69
2008,REP,S,CO,5834928.03
2008,REP,S,CT,122600.1
2008,REP,S,DC,14809801.41
2008,REP,S,DE,1032221.73
2008,REP,S,FL,1368048.01
2008,REP,S,GA,15688299.639999999
2008,REP,S,HI,13615.0
2008,REP,S,AL,1632391.8
2008,REP,S,IA,247480.62000000002
2008,REP,S,IL,996871.28
2008,REP,S,IN,32886.7
2008,REP,S,KS,1504934.92
2008,REP,S,KY,1010202.23
2008,REP,S,LA,84735.0
2008,REP,S,MA,951882.82
2008,REP,S,MD,20919702.71
2008,REP,S,ME,3108669.22
2008,REP,S,MI,21725.0
2008,REP,S,MN,12115538.280000001
2008,REP,S,ID,1501590.76
2008,REP,S,AK,4107843.0
2008,REP,P,ZZ,167922.27
2008,REP,P,Z,4050.0
2008,REP,P,NY,27360820.500000086
2008,REP,P,OH,17730261.820000015
2008,REP,P,OK,649328.7900000002
2008,REP,P,ON,17963.229999999996
2008,REP,P,OR,325803.35999999987
2008,REP,P,PA,8100064.679999977
2008,REP,P,PR,7871.37
2008,REP,P,QC,50.63
2008,REP,P,RI,42718.48999999999
2008,REP,P,SC,5370636.990000002
2008,REP,P,SD,89447.15
2008,REP,P,SO,2054.88
2008,REP,P,TN,4455419.800000004
2008,REP,P,TX,28669034.400000084
2008,REP,P,UK,4237.54
2008,REP,P,UT,3222335.6299999976
2008,REP,P,VA,143512297.97000188
2008,REP,P,VT,55907.939999999995
2008,REP,P,WA,1167031.8599999996
2008,REP,P,WI,1663801.189999998
2008,REP,P,WV,293485.73
2008,REP,P,WY,70993.28000000001
2008,REP,P,XX,56581.87
2008,REP,P,NS,2595.76
2008,IND,P,UT,211832.89
2008,IND,S,TN,500.0
2008,IND,P,TX,318081.5600000001
2008,DEM,P,NM,7667459.139999976
2008,DEM,P,NV,7681145.930000029
2008,DEM,P,NY,27562085.799999945
2008,DEM,P,OA,1000.0
2008,DEM,P,OH,18838559.510000125
2008,DEM,P,OK,1477365.6000000015
2008,DEM,P,ON,67766.74999999999
2008,DEM,P,OR,1746753.9299999783
2008,DEM,P,PA,79732684.65000193
2008,DEM,P,PR,1725139.5099999995
2008,DEM,P,NJ,25609017.889999926
2008,DEM,P,PU,1797.06
2008,DEM,P,RP,232.1
2008,DEM,P,SC,6855724.650000109
2008,DEM,P,SD,644193.5599999977
2008,DEM,P,SH,875.29
2008,DEM,P,SW,707.62
2008,DEM,P,T,200.0
2008,DEM,P,TN,1349628.9700000007
2008,DEM,P,TW,15681.79
2008,DEM,P,TX,18412335.03000037
2008,DEM,P,UK,15337.330000000002
2008,DEM,P,RI,3699464.85
2008,DEM,P,UT,12111998.370000007
2008,DEM,P,NH,8157015.610000013
2008,DEM,P,ND,39801.549999999996
2008,DEM,P,IR,2701.3
2008,DEM,P,IS,55432.98
2008,DEM,P,JO,127388.46999999996
2008,DEM,P,JR,5046.0
